,z1,z2,A,r1,r2,r,r0,h,L,phi01,phi02
173,5,6,511.3801947821673,232.4455430828033,278.93465169936394,70.04558218528477,22.713889427197294,1468.5479417851052,1006.4314267538377,1.2566370614359172,1.0471975511965976
174,5,8,135.48739926850843,52.11053818019555,83.37686108831288,23.222302451559372,2.9877760381100384,268.01964955329515,201.99680640795208,1.2566370614359172,0.7853981633974483
175,7,7,178.1600554543079,89.08002772715395,89.08002772715395,29.880728799471296,4.211956762677414,372.8560201728477,321.4379315113281,0.8975979010256552,0.8975979010256552
176,6,7,485.3906130399281,224.0264367876591,261.364176252269,100.7080023674901,9.124253969550177,1313.0255655297842,927.5381495251997,1.0471975511965976,0.8975979010256552
177,5,7,555.0774634939455,231.2822764558106,323.7951870381349,97.30946687870279,12.91538066949451,1905.256468512143,1288.8580677152281,1.2566370614359172,0.8975979010256552
178,6,6,355.48588727709443,177.74294363854722,177.74294363854722,68.67654138090452,12.551719844485959,296.3612355565546,249.10055301157396,1.0471975511965976,1.0471975511965976
179,4,7,205.31350848741954,74.65945763178892,130.65405085563063,41.75024545087168,3.8149322656268367,346.82675490278154,220.3700420112167,1.5707963267948966,0.8975979010256552
180,7,5,467.45678934821814,272.68312711979394,194.77366222842423,84.6936222469549,4.511012531505187,606.2951862266968,401.0102019347782,0.8975979010256552,1.2566370614359172
181,7,4,219.20993587375926,139.49723191966498,79.71270395409428,49.52972625431961,10.428674313423057,525.2505162848574,360.2006688196409,0.8975979010256552,1.5707963267948966
182,7,7,144.30243388970123,72.15121694485062,72.15121694485062,22.994475326940716,4.294494578658935,167.36858313353764,114.80040935942547,0.8975979010256552,0.8975979010256552
183,4,7,372.4361581001986,135.43133021825403,237.00482788194458,75.8617224311095,13.041939301877719,722.3178391124604,615.6634360681257,1.5707963267948966,0.8975979010256552
184,4,4,392.18098414383564,196.09049207191782,196.09049207191782,128.22112405800533,5.856260220368356,591.339838913816,538.203913780878,1.5707963267948966,1.5707963267948966
185,5,4,510.50364231886937,283.6131346215941,226.89050769727527,119.05027080298682,23.848129046370346,814.0138276679751,767.8604558327312,1.2566370614359172,1.5707963267948966
186,5,8,490.8705876228099,188.7963798549269,302.074207767883,101.32174431712765,14.996542862220522,1314.320496983591,931.3684544852568,1.2566370614359172,0.7853981633974483
187,4,4,629.0273995461562,314.5136997730781,314.5136997730781,172.11160672350658,9.375978463209314,974.2570833611518,967.122740629681,1.5707963267948966,1.5707963267948966
188,4,4,290.06036743851917,145.03018371925958,145.03018371925958,56.57904181473942,10.930111359256328,340.4622742335881,305.85796714438595,1.5707963267948966,1.5707963267948966
189,4,7,577.7892852286402,210.10519462859645,367.68409060004376,87.18287081828107,13.451763454994884,1475.4786593634858,1107.180673566499,1.5707963267948966,0.8975979010256552
190,5,8,81.95411049055178,31.520811727135303,50.43329876341648,13.58080877629826,1.7360767665625658,226.02066375888478,200.0954197883202,1.2566370614359172,0.7853981633974483
191,6,6,257.83744382091743,128.91872191045871,128.91872191045871,61.125989870155514,2.2430400060268343,568.3236156373305,393.55016716584356,1.0471975511965976,1.0471975511965976
192,4,7,100.57780899868246,36.57374872679362,64.00406027188883,18.019303369461543,0.416058538977275,423.58702785109824,270.84936771786465,1.5707963267948966,0.8975979010256552
193,5,5,419.24474446880816,209.62237223440405,209.62237223440405,94.15885445525433,8.880155328956167,603.9503606885302,425.740115544757,1.2566370614359172,1.2566370614359172
194,5,5,256.4306134234613,128.21530671173065,128.21530671173065,52.66098855503404,10.444179705002776,593.6271026048872,401.51373507284836,1.2566370614359172,1.2566370614359172
195,7,5,362.6368210887535,211.5381456351062,151.0986754536473,86.20458612433768,2.6810570878640827,1040.4546397379188,673.4940181404892,0.8975979010256552,1.2566370614359172
196,5,4,214.9088673435901,119.39381519088339,95.5150521527067,55.53776084328544,7.700420477207823,349.16975563098254,236.41542035728648,1.2566370614359172,1.5707963267948966
197,5,5,99.81914324198273,49.909571620991365,49.909571620991365,20.86895136226673,2.931312417546508,282.3223150611021,193.2826547316126,1.2566370614359172,1.2566370614359172
198,5,7,109.27334388971052,45.53055995404605,63.74278393566447,15.949748670671624,0.6809837323597463,303.0353937915644,198.04181719840292,1.2566370614359172,0.8975979010256552
199,7,7,434.41625081860576,217.20812540930288,217.20812540930288,78.08578015529777,17.432052714699314,729.7466366728169,495.60340217756766,0.8975979010256552,0.8975979010256552
200,4,7,206.3642607252158,75.04154935462392,131.32271137059186,51.77154938774363,6.789934408164765,805.4825865758996,719.8745291282937,1.5707963267948966,0.8975979010256552
201,6,6,260.68244813806496,130.34122406903248,130.34122406903248,52.52438780801319,12.843673650094328,441.2126012499169,407.32539473937715,1.0471975511965976,1.0471975511965976
202,7,7,458.1642297348115,229.08211486740575,229.08211486740575,79.96250845278134,16.41486115903784,461.3819193664415,323.0268471277486,0.8975979010256552,0.8975979010256552
203,5,6,424.03171884855357,192.74169038570616,231.2900284628474,69.79731067214588,14.41852245166081,663.4048333349033,640.5594332280482,1.2566370614359172,1.0471975511965976
204,8,4,145.74922259680386,97.16614839786924,48.58307419893462,29.303900768701677,2.940999267016102,133.54679044168694,125.72238200579271,0.7853981633974483,1.5707963267948966
205,4,8,446.5741570641135,148.85805235470448,297.71610470940897,101.2212758597824,4.53790141688032,717.5573427370291,699.5352225041631,1.5707963267948966,0.7853981633974483
206,6,6,264.2917991034439,132.14589955172195,132.14589955172195,61.22896157423446,3.78664984965892,572.4833029530093,366.88416112581797,1.0471975511965976,1.0471975511965976
207,5,6,195.17781028690632,88.71718649404833,106.46062379285799,34.915227476728276,3.9824351970800964,476.8737308451628,448.01771432341,1.2566370614359172,1.0471975511965976
208,4,7,106.55888349517546,38.74868490733653,67.81019858783894,21.546455091269614,2.105147189411979,236.99283175133706,167.01402386888952,1.5707963267948966,0.8975979010256552
209,6,5,152.99435826802124,83.4514681461934,69.54289012182784,25.6201582975536,4.084900634002083,351.9114237666188,267.05067658026087,1.0471975511965976,1.2566370614359172
210,5,6,183.06275907767704,83.21034503530774,99.8524140423693,34.38845288788781,3.439183406713696,313.47759741388467,255.58882769166155,1.2566370614359172,1.0471975511965976
211,6,7,145.3214475900981,67.07143734927605,78.25001024082205,30.584383267866123,4.226122949822018,176.404701406784,130.62048247696467,1.0471975511965976,0.8975979010256552
212,5,6,432.23651385445436,196.47114266111564,235.76537119333872,98.13611592126114,3.891593773717069,1328.6055418034869,906.3416703960113,1.2566370614359172,1.0471975511965976
213,5,6,134.7161272286093,61.23460328573151,73.4815239428778,27.686960808092202,1.2693539853038893,263.46360363575286,226.47770111945,1.2566370614359172,1.0471975511965976
214,4,6,132.2420746192704,52.89682984770816,79.34524477156224,27.32743968692412,1.1128280439569074,355.2610211278258,328.15878266765435,1.5707963267948966,1.0471975511965976
215,5,6,150.3284818657009,68.33112812077314,81.99735374492776,40.30238056530148,1.908462934237297,187.41362040891858,117.33572386927551,1.2566370614359172,1.0471975511965976
216,6,8,242.4097259680968,103.88988255775577,138.51984341034102,50.853397741095634,2.9159559410459996,831.2101242561124,615.3612693225278,1.0471975511965976,0.7853981633974483
217,6,4,256.8960226463913,154.13761358783478,102.75840905855652,63.893622648399656,3.054795202527871,591.2664714428939,396.3512367495411,1.0471975511965976,1.5707963267948966
218,5,8,407.0413784955008,156.5543763444234,250.4870021510774,74.76206289545875,13.689763538648496,1292.3787155133211,1229.9623790553107,1.2566370614359172,0.7853981633974483
219,5,6,385.3289647392659,175.14952942693907,210.17943531232686,87.92722975921089,7.312886477124194,1313.0741943489456,879.8310712795244,1.2566370614359172,1.0471975511965976
220,7,7,416.2642783230226,208.1321391615113,208.1321391615113,76.38900440915864,14.124061425719209,289.15466111082594,260.2250811784295,0.8975979010256552,0.8975979010256552
221,6,5,169.58596068725905,92.50143310214129,77.08452758511775,33.4105433280189,5.540916092834096,302.8808433410273,281.38359071547376,1.0471975511965976,1.2566370614359172
222,6,6,189.7251965710327,94.86259828551636,94.86259828551636,38.278939938087895,8.326866998343695,283.6639932974029,223.7575509933267,1.0471975511965976,1.0471975511965976
223,7,6,355.63580439259414,191.496202365243,164.13960202735115,69.58516339801882,12.414309635627244,483.08856712182774,304.8022190683407,0.8975979010256552,1.0471975511965976
224,4,7,591.3295700400984,215.02893456003576,376.30063548006257,74.4544090644898,8.460357117619896,1260.1210962069438,1017.0720497128301,1.5707963267948966,0.8975979010256552
225,6,4,195.46839814329536,117.28103888597721,78.18735925731815,39.93315824023365,7.019530890120072,339.5512041715561,243.21732264550104,1.0471975511965976,1.5707963267948966
226,5,4,403.0122456733586,223.8956920407548,179.11655363260383,115.10253888911484,18.138089093396644,945.4634226319075,756.1315379057814,1.2566370614359172,1.5707963267948966
227,4,8,111.83979540922242,37.27993180307414,74.55986360614828,18.967079936967625,3.087205726120819,353.48313139813513,307.17208776064234,1.5707963267948966,0.7853981633974483
228,7,7,287.48389681865604,143.74194840932802,143.74194840932802,45.39921769308013,2.4750579777826434,166.83304246895716,161.06531697896807,0.8975979010256552,0.8975979010256552
229,6,8,409.5049147883211,175.50210633785193,234.00280845046922,64.27377370204451,17.277303426305114,1149.8093158221443,778.3511072163467,1.0471975511965976,0.7853981633974483
230,4,6,118.5764826058412,47.43059304233648,71.14588956350472,30.824771005718592,3.489804221743346,418.552655744125,304.26618486824754,1.5707963267948966,1.0471975511965976
231,7,4,169.43148101272976,107.82003337173711,61.611447640992644,36.96740390775715,5.9345790908721066,238.5042716592438,174.6080212179029,0.8975979010256552,1.5707963267948966
232,8,5,517.3606735225469,318.37579909079807,198.98487443174878,96.79495323604914,7.109697061588038,674.4431852796215,562.6455665635901,0.7853981633974483,1.2566370614359172
233,5,6,225.99528100051324,102.72512772750602,123.27015327300722,36.38080763263036,8.526536879051266,193.93709425935293,156.25321571068483,1.2566370614359172,1.0471975511965976
234,6,5,390.80497752393546,213.16635137669206,177.6386261472434,84.01350170246886,15.96758670630562,612.652789113299,577.7173541845013,1.0471975511965976,1.2566370614359172
235,4,7,264.8191064320061,96.29785688436586,168.52124954764025,46.01369867582515,8.202302447017745,1023.9888660632562,770.5271047311951,1.5707963267948966,0.8975979010256552
236,5,6,512.766999696842,233.07590895311003,279.69109074373205,122.68070367435001,2.642396616621333,724.450979688169,597.6546953503387,1.2566370614359172,1.0471975511965976
237,5,7,166.8671167639298,69.52796531830408,97.33915144562572,26.003983844734844,0.975832814729557,327.48121068400144,218.6515239052232,1.2566370614359172,0.8975979010256552
238,6,5,617.6084574415693,336.87734042267414,280.7311170188951,145.23238229846078,15.743549961897154,865.0037342295989,845.5400656570669,1.0471975511965976,1.2566370614359172
239,5,6,312.04405902872816,141.8382086494219,170.20585037930627,73.90979599993545,10.796189374782076,552.1233446383395,499.64344661893085,1.2566370614359172,1.0471975511965976
240,6,6,85.80691209424042,42.90345604712021,42.90345604712021,18.858169633877154,0.6979215743037964,168.89890075954008,136.88965396230992,1.0471975511965976,1.0471975511965976
241,5,8,372.87603971248143,143.4138614278775,229.46217828460397,47.33342917332651,10.652038035714286,1548.061313505932,989.899524439786,1.2566370614359172,0.7853981633974483
242,4,6,257.7761774831989,103.11047099327956,154.66570648991936,51.17717779139192,3.245356663037205,415.29073357775394,392.05093576049535,1.5707963267948966,1.0471975511965976
243,7,5,327.4682937676158,191.02317136444256,136.44512240317326,66.53014233063558,7.063791754140168,678.9658280603428,613.8496140451941,0.8975979010256552,1.2566370614359172
244,5,7,180.60408322670696,75.25170134446124,105.35238188224572,42.19437091648761,0.923724171663934,455.0024200155603,438.46114456587037,1.2566370614359172,0.8975979010256552
245,7,5,113.00093246935772,65.91721060712534,47.08372186223238,22.365775085313437,3.1049139649360202,98.51615367044016,80.94930151319869,0.8975979010256552,1.2566370614359172
246,5,7,252.47014193047366,105.19589247103069,147.27424945944298,37.57436951772189,3.667600369060071,554.1381405598326,450.1279105924712,1.2566370614359172,0.8975979010256552
247,4,6,98.45556182282589,39.38222472913036,59.073337093695535,15.0534682630058,1.1025692490556844,183.28064096994592,118.32055423338694,1.5707963267948966,1.0471975511965976
248,5,8,257.2993432793337,98.9612858766668,158.3380574026669,44.193128922636895,7.62365661068939,565.8696657454126,395.3818307449304,1.2566370614359172,0.7853981633974483
249,4,6,249.91516390344196,99.96606556137678,149.94909834206518,34.11294253647275,3.6629745498210964,633.6920131503917,613.6945745690083,1.5707963267948966,1.0471975511965976
250,4,4,167.43815691943863,83.71907845971931,83.71907845971931,26.39065561353592,1.1632571150578948,299.9210506624253,294.9536217174531,1.5707963267948966,1.5707963267948966
251,5,8,268.5465444618148,103.28713248531338,165.2594119765014,47.95084856619885,3.2463142868092905,547.1059491196492,348.83463802995414,1.2566370614359172,0.7853981633974483
252,5,5,574.5227917110493,287.26139585552465,287.26139585552465,105.06021593559464,5.356352592242574,430.85574857380345,307.37111417588153,1.2566370614359172,1.2566370614359172
253,5,5,119.3584061904913,59.67920309524565,59.67920309524565,21.426218334551844,2.77333711362673,242.36525696135817,197.45980354988487,1.2566370614359172,1.2566370614359172
254,4,6,513.0690741417202,205.22762965668807,307.8414444850321,116.13675039940773,5.285572472731112,466.6525595472655,443.03443568192654,1.5707963267948966,1.0471975511965976
255,5,7,490.1614210803859,204.23392545016077,285.9274956302251,98.75014848191418,17.7185223442167,1476.7495136244052,938.1695709284434,1.2566370614359172,0.8975979010256552
256,4,5,433.5308409348785,192.68037374883488,240.8504671860436,103.46770071414699,16.074909655631036,1538.7443148677728,993.5099989671257,1.5707963267948966,1.2566370614359172
257,4,5,395.9986353390241,175.9993934840107,219.99924185501337,114.03579698530189,5.079314928245838,962.5123601677551,668.6405381996619,1.5707963267948966,1.2566370614359172
258,6,8,106.095405064116,45.469459313192566,60.62594575092343,16.089642677031964,1.2084572409667909,162.20563452952868,115.11592330129147,1.0471975511965976,0.7853981633974483
259,6,7,280.7719279433312,129.58704366615285,151.18488427717833,39.94273499090842,6.089577645225525,843.8270145884849,626.1560632619821,1.0471975511965976,0.8975979010256552
260,7,6,282.41746659605207,152.07094355172035,130.34652304433172,48.94059394345073,5.412258254461714,463.0226424664811,296.76944552773614,0.8975979010256552,1.0471975511965976
261,4,7,379.9822226136193,138.17535367767974,241.80686893593955,72.7523602443614,4.355614307808349,1503.99169174296,1064.2890096701306,1.5707963267948966,0.8975979010256552
262,7,6,626.8679449439317,337.5442780467325,289.32366689719925,122.77471838529263,23.202358425153935,1361.612400652863,1178.8934563528696,0.8975979010256552,1.0471975511965976
263,7,7,106.03293767960788,53.01646883980394,53.01646883980394,16.36565446129109,1.5231199876614077,117.25161357422894,76.30029449118464,0.8975979010256552,0.8975979010256552
264,5,7,408.0378336552538,170.0157640230224,238.02206963223136,88.73122313787353,3.9109647643082845,656.9618715655804,459.4127518919753,1.2566370614359172,0.8975979010256552
265,4,6,399.4075803005975,159.763032120239,239.64454818035847,96.89672538628805,6.4109687532921384,917.8135145810083,765.3799469495791,1.5707963267948966,1.0471975511965976
266,5,7,475.1700270207486,197.98751125864524,277.1825157621034,59.489209510130785,8.24651699605586,891.3327465675507,739.090083141694,1.2566370614359172,0.8975979010256552
267,6,4,404.96382179619854,242.97829307771912,161.98552871847943,79.96286609653883,19.555834676366022,730.3218559719279,678.0466928428018,1.0471975511965976,1.5707963267948966
268,4,8,463.54565133457766,154.51521711152589,309.03043422305177,63.36239297583624,2.3450092251023937,1587.580502460979,1038.046663042736,1.5707963267948966,0.7853981633974483
269,6,8,551.5781766647772,236.39064714204736,315.1875295227298,84.33152688960514,18.585108285141796,1566.7924819695968,1023.8265104390762,1.0471975511965976,0.7853981633974483
270,8,5,397.9311495412954,244.88070741002792,153.05044213126746,78.62520600472571,15.132731478029664,575.0747697922245,400.42747908424184,0.7853981633974483,1.2566370614359172
271,5,4,423.06708836280666,235.03727131267038,188.0298170501363,74.37817476848977,8.49183142832673,481.6812279939486,359.91417293297866,1.2566370614359172,1.5707963267948966
272,7,5,548.6173954712249,320.02681402488116,228.5905814463437,123.96057513955249,7.558270462114913,340.0352609646055,332.5987613113508,0.8975979010256552,1.2566370614359172
273,6,6,423.2939171524876,211.6469585762438,211.6469585762438,72.09340980433412,5.443437490147604,1007.5137582230636,818.4071475486479,1.0471975511965976,1.0471975511965976
274,6,5,239.7679485405841,130.78251738577316,108.98543115481094,51.277432401974906,11.278336682229554,158.23504037852433,151.426093191743,1.0471975511965976,1.2566370614359172
275,6,4,405.76496249164654,243.4589774949879,162.30598499665862,93.00978336761831,22.90318403953433,899.9767794675065,589.8175915766321,1.0471975511965976,1.5707963267948966
276,5,7,201.81620223047918,84.09008426269965,117.72611796777953,36.62774860493332,8.122709907688007,858.4688134608616,547.934576929403,1.2566370614359172,0.8975979010256552
277,6,4,86.52739475811266,51.9164368548676,34.610957903245065,20.694476972190273,1.9975533929100135,77.58099286439658,52.78998660047782,1.0471975511965976,1.5707963267948966
278,5,7,399.73309669353125,166.55545695563802,233.1776397378932,100.67369612258726,2.8575857646687886,1106.2904500798525,754.1540358500527,1.2566370614359172,0.8975979010256552
279,7,6,294.80594746851943,158.74166402151045,136.06428344700896,58.507368803803274,2.573318837431048,507.2182240022049,463.38816836050796,0.8975979010256552,1.0471975511965976
280,5,8,332.15638797869354,127.75245691488213,204.4039310638114,51.061431476695795,2.0115114773328084,324.72543751601245,291.0316435530738,1.2566370614359172,0.7853981633974483
281,5,5,144.53189251479435,72.26594625739718,72.26594625739718,38.45273769582603,3.4814860285209237,148.9160495965792,95.82138057746916,1.2566370614359172,1.2566370614359172
282,5,7,295.90212440312973,123.29255183463738,172.60957256849235,70.7146576646092,2.413872770601771,353.30308776441825,275.3209497490566,1.2566370614359172,0.8975979010256552
283,5,8,626.5416147937734,240.97754415145133,385.5640706423221,79.74182875007482,23.40593380905908,980.1734008633549,948.4889433213793,1.2566370614359172,0.7853981633974483
284,5,7,224.96577000939982,93.7357375039166,131.23003250548322,43.81477535778032,6.741634807414565,488.9394486411558,357.7074532720419,1.2566370614359172,0.8975979010256552
285,6,7,112.71472136901572,52.02217909339187,60.69254227562385,19.704035252824283,4.437927878520088,165.34108578893267,116.3828918017133,1.0471975511965976,0.8975979010256552
286,5,6,157.76997223455183,71.7136237429781,86.05634849157373,21.82587029874515,6.957711609201202,415.5062491975054,334.47030681090075,1.2566370614359172,1.0471975511965976
287,4,7,505.02032848592467,183.6437558130635,321.3765726728612,107.08572954573219,12.146336513107526,2232.0442628485425,1424.2394285272067,1.5707963267948966,0.8975979010256552
288,5,7,430.0319478010583,179.17997825044097,250.85196955061735,76.38340334088976,14.50437497102292,624.7199839405223,560.2405268272427,1.2566370614359172,0.8975979010256552
289,4,5,299.0255622185857,132.900249874927,166.12531234365872,71.84941867986986,3.462120875724356,391.9752674019546,271.5517672099821,1.5707963267948966,1.2566370614359172
290,6,5,527.6631578696224,287.81626792888494,239.84688994073747,128.7099189740859,19.64081364682644,695.291205667271,536.9767291690077,1.0471975511965976,1.2566370614359172
291,5,7,422.99478860767385,176.24782858653077,246.74696002114308,65.38101277809406,13.269136336041914,418.01375573095464,410.7990768960065,1.2566370614359172,0.8975979010256552
292,4,8,183.43804836516765,61.146016121722546,122.29203224344509,26.12387504764811,4.9660075576196245,640.4600643972535,560.6639164404287,1.5707963267948966,0.7853981633974483
293,6,5,590.7504140893163,322.2274985941726,268.52291549514376,148.6397508061856,4.530483871221298,358.89452812353767,350.46423341116525,1.0471975511965976,1.2566370614359172
294,6,6,327.7244666173815,163.86223330869075,163.86223330869075,57.04727279279968,14.815708912096358,581.0684060357082,413.13634484426757,1.0471975511965976,1.0471975511965976
295,5,4,397.41741507268335,220.78745281815742,176.62996225452594,100.79647499848991,20.097567526736523,303.0146824668288,232.09135059794122,1.2566370614359172,1.5707963267948966
296,5,7,222.21814851648043,92.59089521520018,129.62725330128026,44.127836015952084,4.323756089572779,202.12723983260685,171.34301727679787,1.2566370614359172,0.8975979010256552
297,4,6,173.5815161471622,69.43260645886488,104.14890968829732,46.148134579593915,6.162154828732619,214.6284553738052,151.35735663714087,1.5707963267948966,1.0471975511965976
298,7,5,176.86387750595003,103.17059521180418,73.69328229414585,37.61938165850674,3.810342166018633,162.9837790833634,107.05027454031574,0.8975979010256552,1.2566370614359172
299,4,5,265.8427641347858,118.15233961546035,147.69042451932543,53.2780512222778,6.157358490341391,436.4700807042566,325.5707556270075,1.5707963267948966,1.2566370614359172
300,5,7,343.1500386801916,142.97918278341317,200.17085589677842,62.393097601472476,10.313285310878522,813.916785229457,614.2405296356847,1.2566370614359172,0.8975979010256552
301,6,6,472.6033368531158,236.30166842655794,236.30166842655794,78.8378183551842,20.939005646556325,900.7773326754783,864.8759767562428,1.0471975511965976,1.0471975511965976
302,5,7,580.794719577932,241.99779982413835,338.7969197537937,105.24573239484316,18.260392651136936,1092.8590375312147,1073.544575939618,1.2566370614359172,0.8975979010256552
303,5,6,465.9085263286721,211.77660287666913,254.13192345200298,72.5798577453082,12.860568731150211,665.7787550171349,570.5598376792254,1.2566370614359172,1.0471975511965976
304,6,7,192.81828263480915,88.99305352375806,103.82522911105109,38.29636600154582,2.46894755212029,345.4825739442113,283.87051508453527,1.0471975511965976,0.8975979010256552
305,5,6,568.898970660184,258.59044120917457,310.30852945100946,112.48239303161499,13.663437931933975,1344.1627936153066,963.6828430767009,1.2566370614359172,1.0471975511965976
306,5,5,562.9018557552199,281.45092787760996,281.45092787760996,108.00532178369315,12.125359359867884,886.3647255671789,706.4427543230388,1.2566370614359172,1.2566370614359172
307,5,8,587.530244285423,225.97317087900885,361.55707340641413,82.07035780851457,13.033683337162799,1605.5007591537521,1122.9846096270078,1.2566370614359172,0.7853981633974483
308,7,7,618.2605596131447,309.13027980657233,309.13027980657233,100.63462465928446,5.781530031033119,842.247976770146,637.9127679087802,0.8975979010256552,0.8975979010256552
309,7,4,143.56444434609628,91.35919185660673,52.20525248948956,34.5878627668753,5.434585721470021,165.85011318156467,115.04398952980594,0.8975979010256552,1.5707963267948966
310,6,7,408.3309481906402,188.46043762644933,219.87051056419085,66.87131979408511,7.627239679732934,362.80697384464173,248.47722774388984,1.0471975511965976,0.8975979010256552
311,5,7,399.7582036762147,166.5659181984228,233.1922854777919,57.30500561261694,8.659872608709827,916.6732544159245,723.0156833465578,1.2566370614359172,0.8975979010256552
312,6,4,420.8029647225139,252.48177883350832,168.32118588900556,109.2413245956091,17.03724879048923,316.6218826348834,244.88524396038216,1.0471975511965976,1.5707963267948966
313,5,5,578.7558437731898,289.3779218865949,289.3779218865949,109.83965847053585,27.545197581991903,618.3952561502448,412.8749745579433,1.2566370614359172,1.2566370614359172
314,6,7,616.7489880435392,284.65337909701805,332.0956089465211,125.46285204444024,16.65919037895927,1431.7698340846596,1027.712403935247,1.0471975511965976,0.8975979010256552
315,4,6,240.77744729709886,96.31097891883954,144.46646837825932,59.4068686371012,4.306288427188787,846.8660482492137,577.0913586399928,1.5707963267948966,1.0471975511965976
316,6,5,541.9578795751615,295.613388859179,246.3444907159825,121.27705328973668,7.418885294668123,417.7680911176512,304.87038301446546,1.0471975511965976,1.2566370614359172
317,5,7,597.4015480407152,248.9173116836313,348.48423635708383,78.68182153491092,8.919257572700275,1650.722907738162,1330.841770502912,1.2566370614359172,0.8975979010256552
318,7,7,98.89139552719632,49.44569776359816,49.44569776359816,16.886120090862466,1.0320897783683256,225.24189017778966,164.4563821549361,0.8975979010256552,0.8975979010256552
319,6,6,234.18901072518517,117.09450536259259,117.09450536259259,37.25267431076779,1.9059018117947013,459.0627769805075,439.9089754362249,1.0471975511965976,1.0471975511965976
320,5,7,580.4623995523791,241.8593331468246,338.6030664055545,114.65757021867346,15.192362098407338,1438.4258293468627,1014.6649565492169,1.2566370614359172,0.8975979010256552
321,6,6,428.25495767780797,214.127478838904,214.127478838904,93.5124161277151,4.907142103782014,574.329704328414,503.1907557396304,1.0471975511965976,1.0471975511965976
322,7,5,319.44362766650545,186.34211613879484,133.1015115277106,60.25992881310335,14.291483669366901,758.4815185805811,552.2238674982166,0.8975979010256552,1.2566370614359172
323,6,4,350.0230169332892,210.01381015997353,140.0092067733157,78.90363449212308,4.619882977977223,797.9148474953747,532.6288848717099,1.0471975511965976,1.5707963267948966
324,5,8,85.04158739424574,32.70830284394067,52.333284550305066,14.096152791886032,2.178969864718372,130.25540801159474,102.26000681725489,1.2566370614359172,0.7853981633974483
325,5,5,89.93779874264422,44.96889937132211,44.96889937132211,19.48279738671035,3.1982800344953857,186.42692510331744,148.2717476372475,1.2566370614359172,1.2566370614359172
326,6,6,225.15093603490408,112.57546801745202,112.57546801745202,36.034458735268686,2.871560935680554,441.45110851249746,363.6943979549206,1.0471975511965976,1.0471975511965976
327,4,5,529.489248862177,235.32855504985642,294.1606938123206,155.00610764783056,12.874931537567285,917.7556010863846,583.0281141753275,1.5707963267948966,1.2566370614359172
328,7,5,400.87931481982963,233.84626697823396,167.03304784159567,83.39568586547264,19.25223172788829,577.1345287302898,527.0590765687772,0.8975979010256552,1.2566370614359172
329,4,7,91.80853144428846,33.3849205251958,58.42361091909265,21.98419491906643,2.4449735621953588,304.3404287954544,257.58019366573086,1.5707963267948966,0.8975979010256552
330,4,5,365.71201495610256,162.53867331382335,203.1733416422792,100.22224831674619,15.707764035455016,1290.9990726711796,912.0984581893993,1.5707963267948966,1.2566370614359172
331,7,6,382.1654263734603,205.78138343186325,176.38404294159707,70.255156203854,18.896078569796696,456.52467583789485,413.85346144432566,0.8975979010256552,1.0471975511965976
332,5,5,234.44384182125117,117.22192091062558,117.22192091062558,43.68118325431867,2.1356241424683673,490.5911934282408,434.3421833034589,1.2566370614359172,1.2566370614359172
333,5,6,384.65716525269943,174.8441660239543,209.81299922874513,80.09993786012663,15.070025250073721,764.358972012019,685.5232148984094,1.2566370614359172,1.0471975511965976
334,5,6,569.1925464994188,258.72388477246307,310.4686617269557,116.89300537640963,7.010528529950778,971.2914196862919,731.3621203918678,1.2566370614359172,1.0471975511965976
335,4,5,368.19111833119865,163.64049703608828,204.55062129511035,88.53883654539578,4.419020254020732,401.3008829233122,389.3892222120694,1.5707963267948966,1.2566370614359172
336,7,4,374.3993714414432,238.25414546273657,136.1452259787066,73.61073655380592,7.845969065974478,319.6879281811895,214.0724338512146,0.8975979010256552,1.5707963267948966
337,6,4,114.5415920323041,68.72495521938245,45.81663681292164,25.852722614570258,4.698127501522716,112.50879357333724,87.75497290753682,1.0471975511965976,1.5707963267948966
338,7,7,405.25703634851527,202.62851817425764,202.62851817425764,69.69880630248566,14.488333559329762,841.5143100053176,703.6437804244249,0.8975979010256552,0.8975979010256552
339,5,7,276.8996011233172,115.37483380138217,161.52476732193506,43.082876012334154,9.326288684106325,846.4555319265519,591.6129589386219,1.2566370614359172,0.8975979010256552
340,8,4,473.74246666348364,315.8283111089891,157.91415555449456,95.55424705441025,15.304765606225349,828.2087949582813,634.7108200025656,0.7853981633974483,1.5707963267948966
341,5,6,323.0656469540027,146.84802134272852,176.21762561127423,62.042971199966345,9.50513652862251,549.5172253674964,443.9678735535816,1.2566370614359172,1.0471975511965976
342,4,5,510.2073083267463,226.75880370077613,283.44850462597014,127.31348339867925,9.857537753100305,1306.3157003188321,1101.3021410651447,1.5707963267948966,1.2566370614359172
343,4,7,389.4148254388611,141.60539106867677,247.80943437018433,86.56619404243166,12.330378370300544,1481.671065015024,941.3510094518549,1.5707963267948966,0.8975979010256552
344,6,6,569.7399660639951,284.86998303199755,284.86998303199755,98.87902416682397,12.827970900182713,1089.14535842606,907.1111930621357,1.0471975511965976,1.0471975511965976
345,7,5,446.99346931662956,260.74619043470057,186.247278881929,90.59727926592113,21.519029898390624,535.3752011478841,361.25412024936736,0.8975979010256552,1.2566370614359172
346,4,5,292.14197988268234,129.8408799478588,162.30109993482353,80.13686284856442,1.4178014744216105,952.6594571815557,698.6329999468342,1.5707963267948966,1.2566370614359172
