,z1,z2,A,h,L,r1_ratio,r2_ratio,r_ratio,r0_ratio,h_log,L_log,r1_r2_ratio,i,windings
218,5,8,407.0413784955008,1292.3787155133211,1229.9623790553107,0.38461538461538464,0.6153846153846154,0.1836718988418155,0.03363236334656776,7.165013232648017,7.115551564430129,0.625,1.6,0.9517042986635545
219,5,6,385.3289647392659,1313.0741943489456,879.8310712795244,0.4545454545454546,0.5454545454545455,0.22818743931878344,0.01897829425325574,7.180887661947411,6.780865860989191,0.8333333333333333,1.2,0.6700543465601851
220,7,7,416.2642783230226,289.15466111082594,260.2250811784295,0.5,0.5,0.18351083287017123,0.0339305152068775,5.670414094994319,5.565382415680695,1.0,1.0,0.8999511893695241
221,6,5,169.58596068725905,302.8808433410273,281.38359071547376,0.5454545454545453,0.4545454545454546,0.19701243659923454,0.03267320048416239,5.7166356618747765,5.643266397399229,1.1999999999999997,0.8333333333333334,0.9290240597971764
222,6,6,189.7251965710327,283.6639932974029,223.7575509933267,0.5,0.5,0.20175991713233693,0.04388909406255976,5.651309513849441,5.415022270088028,1.0,1.0,0.7888119616180251
223,7,6,355.63580439259414,483.0885671218277,304.8022190683407,0.5384615384615384,0.4615384615384616,0.1956641106956774,0.03490736726250099,6.18226787989715,5.7229385500688315,1.1666666666666663,0.8571428571428571,0.6309447993859771
224,4,7,591.3295700400984,1260.1210962069438,1017.07204971283,0.36363636363636365,0.6363636363636364,0.12591017401588933,0.014307346607148693,7.139756363239121,6.9256659703553245,0.5714285714285715,1.75,0.8071224684471127
225,6,4,195.46839814329536,339.5512041715561,243.21732264550104,0.5999999999999999,0.4,0.20429470246622256,0.03591133378488192,5.830565493642186,5.498058495465007,1.4999999999999996,0.6666666666666666,0.7162905613570347
226,5,4,403.0122456733586,945.4634226319076,756.1315379057814,0.5555555555555556,0.4444444444444445,0.2856055619272806,0.04500629766991637,6.852732325034085,6.629537000437388,1.2499999999999998,0.8,0.7997470021642098
227,4,8,111.83979540922242,353.4831313981352,307.17208776064234,0.33333333333333337,0.6666666666666667,0.16959151138972473,0.027603821294778987,5.8706607606316545,5.730658353439634,0.5,2.0,0.8689865526133642
228,7,7,287.48389681865604,166.83304246895716,161.06531697896807,0.5,0.5,0.1579191676315624,0.008609379534547991,5.122969690434132,5.087999445200841,1.0,1.0,0.9654281585671958
229,6,8,409.5049147883211,1149.8093158221443,778.3511072163467,0.4285714285714286,0.5714285714285714,0.15695482857701118,0.0421907107885042,7.048220726728173,6.658461659626098,0.7500000000000001,1.3333333333333333,0.6769392946340889
230,4,6,118.5764826058412,418.552655744125,304.26618486824754,0.4,0.6,0.2599568677389671,0.029430829326787894,6.039189038278466,5.721184133266615,0.6666666666666666,1.5,0.7269484034865508
231,7,4,169.43148101272976,238.5042716592438,174.6080212179029,0.6363636363636364,0.3636363636363636,0.21818497770777148,0.03502642516845041,5.478571252429885,5.168254359075209,1.7500000000000002,0.5714285714285714,0.7320959914184226
232,8,5,517.3606735225469,674.4431852796215,562.6455665635901,0.6153846153846153,0.38461538461538464,0.18709375913132825,0.013742244869870638,6.515369046208856,6.334425625875627,1.5999999999999999,0.625,0.8342371586575072
233,5,6,225.99528100051324,193.93709425935293,156.25321571068483,0.45454545454545453,0.5454545454545454,0.1609803862787194,0.03772882708569433,5.272676912977477,5.05785734504195,0.8333333333333334,1.2,0.8056901971611822
234,6,5,390.80497752393546,612.652789113299,577.7173541845013,0.5454545454545455,0.4545454545454546,0.21497551600996004,0.04085819686195696,6.419429278153858,6.360814196352898,1.2,0.8333333333333334,0.94297677975259
235,4,7,264.8191064320061,1023.9888660632562,770.5271047311951,0.36363636363636365,0.6363636363636364,0.17375520707619124,0.030973227564770656,6.932437029136201,6.648371803695733,0.5714285714285714,1.75,0.7524760573750187
236,5,6,512.766999696842,724.450979688169,597.6546953503387,0.4545454545454546,0.5454545454545455,0.23925233828791878,0.005153211143040738,6.586793502416595,6.394684963363263,0.8333333333333333,1.2,0.8249760330334452
237,5,7,166.8671167639298,327.48121068400144,218.6515239052232,0.4166666666666667,0.5833333333333334,0.15583647844484058,0.0058479635392159795,5.794479638979861,5.392042308277181,0.7142857142857143,1.4,0.6676765468422798
238,6,5,617.6084574415693,865.0037342295989,845.5400656570669,0.5454545454545454,0.4545454545454545,0.2351528392277577,0.02549115021370416,6.763889220596555,6.741157531412439,1.2000000000000002,0.8333333333333334,0.9774987461876485
239,5,6,312.04405902872816,552.1233446383395,499.64344661893085,0.45454545454545453,0.5454545454545454,0.2368569240830539,0.03459828528184903,6.315581023013471,6.2158941643226715,0.8333333333333333,1.2,0.9049489601752216
240,6,6,85.80691209424042,168.89890075954008,136.88965396230992,0.5,0.5,0.2197744817243338,0.008133628833272543,5.1352035587307645,4.926453756330666,1.0,1.0,0.8104827997501212
241,5,8,372.87603971248143,1548.061313505932,989.899524439786,0.3846153846153847,0.6153846153846155,0.12694146078633675,0.028567236564537364,7.345404422271284,6.898613141137184,0.625,1.6,0.6394446497716143
242,4,6,257.7761774831989,415.29073357775394,392.05093576049535,0.39999999999999997,0.6,0.19853338772830353,0.012589823833696686,6.031383894951883,5.973939211003998,0.6666666666666666,1.5,0.9440396909002848
243,7,5,327.4682937676158,678.9658280603428,613.8496140451941,0.5833333333333334,0.4166666666666667,0.20316514177658967,0.021570918127276493,6.522042544054998,6.421377707896366,1.4,0.7142857142857143,0.9040950054862533
244,5,7,180.60408322670696,455.0024200155603,438.4611445658704,0.4166666666666667,0.5833333333333333,0.23362910828279704,0.005114636143106523,6.122498116551971,6.085549304948208,0.7142857142857144,1.4,0.9636457418201771
245,7,5,113.00093246935772,98.51615367044016,80.94930151319869,0.5833333333333334,0.41666666666666663,0.1979255798741159,0.027476887996282458,4.600319979434099,4.40610078182464,1.4000000000000001,0.7142857142857143,0.82168556624727
246,5,7,252.4701419304737,554.1381405598326,450.1279105924712,0.4166666666666666,0.5833333333333334,0.14882698298664276,0.01452686777539845,6.319216984685101,6.111750914795775,0.7142857142857141,1.4,0.81230270513002
247,4,6,98.45556182282589,183.28064096994592,118.32055423338694,0.4,0.6000000000000001,0.15289606787369744,0.011198648696350899,5.216459818301009,4.781813604568604,0.6666666666666666,1.5,0.6455703865242863
248,5,8,257.2993432793337,565.8696657454126,395.3818307449304,0.38461538461538464,0.6153846153846154,0.17175764368220403,0.029629522227007266,6.340129410894212,5.982377965746745,0.625,1.6,0.6987153662391483
249,4,6,249.915163903442,633.6920131503917,613.6945745690083,0.3999999999999999,0.6,0.1364980900064661,0.01465687192649236,6.453139862572295,6.421125517729566,0.6666666666666666,1.5,0.968442968877
250,4,4,167.43815691943863,299.9210506624253,294.9536217174531,0.5,0.5,0.1576143460909782,0.006947383657702261,5.706847940186741,5.690202758660953,1.0,1.0,0.9834375448672216
251,5,8,268.5465444618148,547.1059491196492,348.83463802995414,0.3846153846153846,0.6153846153846154,0.1785569375405502,0.012088460468985446,6.306468606070249,5.857460580066197,0.625,1.6,0.6375997895677531
252,5,5,574.5227917110493,430.85574857380345,307.3711141758816,0.5,0.5,0.18286518385581066,0.009323133336956457,6.068091617143552,5.731303973800145,1.0,1.0,0.7133968043674145
253,5,5,119.3584061904913,242.36525696135817,197.45980354988487,0.5,0.5,0.17951159887604773,0.02323537321033421,5.494563429861162,5.290586578613011,1.0,1.0,0.8147199232494249
254,4,6,513.0690741417202,466.6525595472655,443.03443568192654,0.39999999999999997,0.6,0.22635694929320252,0.01030187305982728,6.147725626076884,6.095902117266948,0.6666666666666666,1.5,0.9493882046029005
255,5,7,490.1614210803859,1476.7495136244052,938.1695709284434,0.4166666666666667,0.5833333333333334,0.20146454664721417,0.03614834130593661,7.2982756105718956,6.844996049622702,0.7142857142857143,1.4,0.6352936380022106
256,4,5,433.5308409348785,1538.7443148677728,993.5099989671256,0.4444444444444444,0.5555555555555556,0.23866283766807975,0.03707904522078898,7.339371652316642,6.90225015250907,0.8,1.25,0.6456628234902689
257,4,5,395.9986353390241,962.5123601677552,668.6405381996619,0.4444444444444445,0.5555555555555556,0.2879701766842531,0.012826597051015876,6.870585316176658,6.506741058262185,0.8,1.25,0.6946825473317821
258,6,8,106.095405064116,162.20563452952868,115.11592330129147,0.42857142857142855,0.5714285714285715,0.15165258728508182,0.011390288205568292,5.095010967237506,4.754589030904002,0.7499999999999999,1.3333333333333333,0.7096912732728482
259,6,7,280.7719279433312,843.8270145884849,626.1560632619821,0.4615384615384615,0.5384615384615384,0.14226042925121113,0.02168869833188807,6.739131889936567,6.441195414385334,0.8571428571428571,1.1666666666666667,0.7420431586530138
260,7,6,282.41746659605207,463.0226424664811,296.76944552773614,0.5384615384615384,0.4615384615384615,0.17329166829986312,0.019164035141647193,6.139933349454791,5.696319514340488,1.1666666666666667,0.8571428571428571,0.6409393803008666
261,4,7,379.9822226136193,1503.99169174296,1064.2890096701306,0.36363636363636365,0.6363636363636364,0.1914625367048785,0.011462679169170781,7.316542656731167,6.971001411911471,0.5714285714285714,1.75,0.7076428782905957
262,7,6,626.8679449439317,1361.612400652863,1178.8934563528696,0.5384615384615385,0.46153846153846156,0.19585419764329132,0.03701315183252702,7.21715901902681,7.073179422156831,1.1666666666666667,0.8571428571428571,0.8658069328596129
263,7,7,106.03293767960788,117.25161357422894,76.30029449118464,0.5,0.5,0.15434500655581204,0.014364592936807146,4.772814672726969,4.347697765303902,1.0,1.0,0.650739824939645
264,5,7,408.0378336552538,656.9618715655804,459.4127518919753,0.41666666666666663,0.5833333333333333,0.21745832327117356,0.009584809156722982,6.48914698369742,6.132123373883743,0.7142857142857143,1.4,0.6992989574831284
265,4,6,399.4075803005975,917.8135145810083,765.3799469495791,0.39999999999999997,0.6,0.24260111766873016,0.01605119449277149,6.823083179654317,6.641678061060654,0.6666666666666667,1.5,0.8339166233556533
266,5,7,475.1700270207486,891.3327465675507,739.090083141694,0.41666666666666663,0.5833333333333334,0.1251956270960945,0.01735487620665049,6.793839097288579,6.606771912764499,0.7142857142857142,1.4,0.8291966002459455
267,6,4,404.96382179619854,730.3218559719279,678.0466928428018,0.6,0.4,0.19745681414667413,0.048290325268136335,6.594853658295414,6.520689892267695,1.4999999999999998,0.6666666666666666,0.9284217462456231
268,4,8,463.54565133457766,1587.580502460979,1038.046663042736,0.3333333333333333,0.6666666666666666,0.13669072893556836,0.005058852819244365,7.370596130713779,6.946058901585189,0.5,2.0,0.6538545046588906
269,6,8,551.5781766647772,1566.7924819695968,1023.8265104390762,0.42857142857142855,0.5714285714285714,0.15289134062469953,0.0336944227879359,7.357423846469236,6.93227861913852,0.75,1.3333333333333333,0.653453805925872
270,8,5,397.9311495412954,575.0747697922245,400.4274790842418,0.6153846153846154,0.38461538461538464,0.1975849492942657,0.03802851698207974,6.356237460938532,5.995026892126318,1.5999999999999999,0.625,0.6963050721716011
271,5,4,423.06708836280666,481.6812279939486,359.91417293297866,0.5555555555555557,0.4444444444444445,0.17580704529941077,0.02007206814689506,6.179356452318242,5.888640181958227,1.2500000000000002,0.8,0.7472040677854697
272,7,5,548.6173954712249,340.0352609646055,332.5987613113508,0.5833333333333334,0.41666666666666663,0.22595086514360121,0.013776942773793883,5.831985876525917,5.809938957382227,1.4000000000000001,0.7142857142857143,0.9781302102841952
273,6,6,423.2939171524876,1007.5137582230636,818.4071475486479,0.5,0.5,0.17031525113639454,0.012859711112235656,6.9162329995650325,6.708581087980082,1.0,1.0,0.8123036939883183
274,6,5,239.7679485405841,158.23504037852433,151.426093191743,0.5454545454545455,0.45454545454545453,0.213862748186693,0.047038550193544894,5.070381352071375,5.026679843765819,1.2000000000000004,0.8333333333333334,0.9569694097432958
275,6,4,405.76496249164654,899.9767794675065,589.8175915766321,0.5999999999999999,0.4,0.22922083463412174,0.056444459617446235,6.803479485320083,6.3815073260714685,1.4999999999999998,0.6666666666666666,0.6553697884578892
276,5,7,201.8162022304792,858.4688134608616,547.934576929403,0.4166666666666666,0.5833333333333333,0.18149062463827115,0.04024805648860475,6.756314539651355,6.30797926670249,0.7142857142857142,1.4,0.6382696358187319
277,6,4,86.52739475811266,77.58099286439658,52.78998660047782,0.6,0.4,0.23916676365955183,0.02308579148250301,4.364129849128076,3.985087327177067,1.5,0.6666666666666666,0.6804500000760388
278,5,7,399.73309669353125,1106.2904500798525,754.1540358500527,0.4166666666666667,0.5833333333333333,0.2518522908293784,0.007148734463835634,7.009671274156669,6.626921749433019,0.7142857142857144,1.4,0.6816962360975073
279,7,6,294.80594746851943,507.2182240022049,463.388168360508,0.5384615384615384,0.4615384615384615,0.1984606121626869,0.008728856590336724,6.2309109301451295,6.140720772239297,1.1666666666666665,0.8571428571428571,0.9135873800119879
280,5,8,332.15638797869354,324.72543751601245,291.0316435530738,0.3846153846153846,0.6153846153846153,0.15372707954655138,0.006055916881724516,5.786054810294824,5.676862164729303,0.625,1.6,0.8962391298301748
281,5,5,144.53189251479435,148.9160495965792,95.82138057746916,0.5,0.5,0.2660501915996844,0.024088012465238822,5.010075468066764,4.572867843627705,1.0,1.0,0.6434590551995835
282,5,7,295.90212440312973,353.30308776441825,275.3209497490566,0.41666666666666663,0.5833333333333334,0.2389798917707982,0.008157672999039271,5.870152726946118,5.621563051527148,0.7142857142857142,1.4,0.7792769417646301
283,5,8,626.5416147937734,980.1734008633548,948.4889433213792,0.38461538461538464,0.6153846153846154,0.127272996505303,0.03735734906732916,6.888749203235142,6.855923885446656,0.625,1.6,0.9676746405135384
284,5,7,224.96577000939985,488.9394486411558,357.7074532720419,0.41666666666666663,0.5833333333333333,0.1947619647022282,0.029967380402506905,6.194281809267029,5.88250716288953,0.7142857142857143,1.4,0.7315986760040952
285,6,7,112.71472136901572,165.34108578893267,116.3828918017133,0.4615384615384615,0.5384615384615384,0.1748133253003875,0.03937309895830551,5.114040413946787,4.765441171065547,0.8571428571428571,1.1666666666666667,0.7038957754897213
286,5,6,157.76997223455183,415.5062491975054,334.47030681090075,0.45454545454545453,0.5454545454545455,0.1383398246803092,0.0441003538928015,6.03190146556998,5.815533448205584,0.8333333333333333,1.2,0.8049705809645109
287,4,7,505.0203284859247,2232.0442628485425,1424.2394285272069,0.3636363636363636,0.6363636363636364,0.21204241394951442,0.02405118334448601,7.711121073788146,7.262095098608061,0.5714285714285713,1.75,0.6380874484583866
288,5,7,430.0319478010583,624.7199839405223,560.2405268272427,0.4166666666666667,0.5833333333333333,0.1776226248572264,0.03372859864293837,6.4389029610279715,6.330149560209772,0.7142857142857144,1.4,0.8967866263752842
289,4,5,299.0255622185857,391.9752674019546,271.5517672099821,0.4444444444444445,0.5555555555555555,0.24027851715014387,0.011578009752870452,5.973746677069454,5.607828567473793,0.8000000000000002,1.25,0.6927778097068478
290,6,5,527.6631578696224,695.291205667271,536.9767291690077,0.5454545454545454,0.4545454545454546,0.2439243995994281,0.03722225695294684,6.545767971777216,6.28781530489359,1.2,0.8333333333333334,0.7723047908446808
291,5,7,422.99478860767385,418.0137557309546,410.7990768960065,0.4166666666666667,0.5833333333333334,0.15456694630518183,0.03136950310834442,6.037903749290061,6.020535552959332,0.7142857142857143,1.4,0.9827405707682222
292,4,8,183.43804836516765,640.4600643972535,560.6639164404287,0.33333333333333337,0.6666666666666665,0.14241252172310329,0.027071851242845,6.463746928645149,6.330903657561134,0.5000000000000001,2.0,0.875408081795198
293,6,5,590.7504140893163,358.89452812353767,350.46423341116525,0.5454545454545455,0.4545454545454545,0.25161175897832305,0.007669032070346257,5.885811011089265,5.862107951908876,1.2000000000000002,0.8333333333333334,0.9765103838265526
294,6,6,327.7244666173815,581.0684060357082,413.1363448442676,0.5,0.5,0.1740708387799511,0.04520782065805818,6.366587976968435,6.026195254978951,1.0,1.0,0.7109943348371952
295,5,4,397.41741507268335,303.0146824668288,232.0913505979412,0.5555555555555556,0.4444444444444444,0.2536287318462261,0.050570424859365797,5.717075997828183,5.45143043938133,1.2500000000000002,0.8,0.7659409395891184
296,5,7,222.21814851648045,202.12723983260685,171.34301727679787,0.41666666666666663,0.5833333333333334,0.1985789023558506,0.019457259087243786,5.313832579891425,5.149486777357086,0.7142857142857142,1.4,0.8476987931893635
297,4,6,173.5815161471622,214.6284553738052,151.35735663714087,0.4,0.6,0.26585857529018003,0.0355000634025362,5.3735568125792215,5.026228792005587,0.6666666666666666,1.5,0.7052063826929708
298,7,5,176.86387750595003,162.9837790833634,107.05027454031574,0.5833333333333334,0.4166666666666667,0.21270245902666673,0.021543925304308938,5.0997675149042045,4.682596623813302,1.4,0.7142857142857143,0.6568155134356123
299,4,5,265.8427641347858,436.4700807042566,325.5707556270075,0.4444444444444445,0.5555555555555555,0.20041189157687636,0.023161655388218613,6.081008316497475,5.7886466346626095,0.8000000000000002,1.25,0.7459176929188137
300,5,7,343.1500386801916,813.916785229457,614.2405296356847,0.4166666666666667,0.5833333333333333,0.18182453903093249,0.030054740341994485,6.703086004014957,6.422013296443529,0.7142857142857144,1.4,0.7546723949949254
301,6,6,472.6033368531158,900.7773326754784,864.8759767562428,0.5000000000000001,0.5000000000000001,0.16681604256147442,0.044305666113111104,6.804367630026233,6.763741684399004,1.0,1.0,0.9601440282554604
302,5,7,580.794719577932,1092.8590375312149,1073.544575939618,0.4166666666666667,0.5833333333333334,0.18120986442735917,0.03144035583589139,6.997467124160072,6.979652200507899,0.7142857142857143,1.4,0.982326667092191
303,5,6,465.9085263286721,665.7787550171349,570.5598376792254,0.4545454545454546,0.5454545454545454,0.1557813468605793,0.027603205359838828,6.502458289266986,6.348369180604693,0.8333333333333335,1.2,0.8569811418277249
304,6,7,192.81828263480915,345.4825739442113,283.87051508453527,0.4615384615384615,0.5384615384615384,0.19861376980562445,0.012804530350456379,5.847832525717993,5.652034743991407,0.8571428571428571,1.1666666666666667,0.821663772628876
305,5,6,568.898970660184,1344.1627936153066,963.6828430767008,0.4545454545454546,0.5454545454545455,0.19771945254371578,0.02401733635776861,7.204270320856866,6.871799387294299,0.8333333333333334,1.2,0.7169390847999492
306,5,5,562.9018557552199,886.3647255671789,706.4427543230388,0.5000000000000001,0.5000000000000001,0.19187238535354856,0.021540805445737676,6.788256087836037,6.561656713626177,1.0,1.0,0.7970113588071669
307,5,8,587.530244285423,1605.500759153752,1122.9846096270078,0.38461538461538464,0.6153846153846152,0.13968703501950222,0.022183850897777815,7.381813651107157,7.024635337857231,0.6250000000000001,1.6,0.6994606531478222
308,7,7,618.2605596131447,842.247976770146,637.9127679087802,0.5,0.5,0.16277057155684185,0.009351283922511106,6.73726107461501,6.459767931613938,1.0,1.0,0.7573930546619407
309,7,4,143.56444434609628,165.85011318156467,115.04398952980594,0.6363636363636362,0.36363636363636365,0.24092220691839977,0.03785467736265295,5.1170958835403635,4.753969339305136,1.7499999999999998,0.5714285714285714,0.6936624119385517
310,6,7,408.3309481906402,362.8069738446417,248.47722774388984,0.46153846153846156,0.5384615384615384,0.16376745404775064,0.018679063425219373,5.896623435346804,5.519367639458495,0.8571428571428573,1.1666666666666667,0.6848744529654239
311,5,7,399.7582036762147,916.6732544159244,723.0156833465578,0.4166666666666667,0.5833333333333334,0.14334916728571076,0.02166277647105878,6.821841395252862,6.584813054231978,0.7142857142857143,1.4,0.7887387134549277
312,6,4,420.8029647225139,316.6218826348834,244.88524396038216,0.6,0.4,0.2596020792478139,0.04048747328033666,5.760861626983376,5.504864939127076,1.4999999999999998,0.6666666666666666,0.7734312041937251
313,5,5,578.7558437731898,618.3952561502448,412.8749745579433,0.5,0.5,0.18978583050572392,0.047593813312383014,6.428743608727476,6.025563934394604,1.0,1.0,0.6676554686532581
314,6,7,616.7489880435392,1431.7698340846596,1027.712403935247,0.4615384615384615,0.5384615384615385,0.20342611739410466,0.027011297467719915,7.267364796703441,6.936063205938544,0.857142857142857,1.1666666666666667,0.7177916306584785
315,4,6,240.7774472970989,846.8660482492137,577.0913586399928,0.3999999999999999,0.6,0.24672937313683774,0.017884932644356817,6.74272266134433,6.359731916113006,0.6666666666666666,1.5,0.681443493729681
316,6,5,541.9578795751615,417.7680911176512,304.87038301446546,0.5454545454545454,0.4545454545454545,0.22377579118289645,0.013689044064612098,6.037317284875085,5.723161427294899,1.2,0.8333333333333334,0.7297598583914068
317,5,7,597.4015480407152,1650.722907738162,1330.841770502912,0.41666666666666663,0.5833333333333333,0.13170675870017742,0.014930087814389785,7.409574208619076,7.194318053130405,0.7142857142857143,1.4,0.8062175452126278
318,7,7,98.89139552719632,225.24189017778968,164.4563821549361,0.5,0.5,0.17075418949081955,0.010436598380133978,5.421604737419549,5.108707608147283,1.0,1.0,0.7301323125335439
319,6,6,234.1890107251852,459.0627769805075,439.9089754362249,0.5,0.5,0.15907097517262603,0.008138305917484866,6.131362951868481,6.088838449235902,1.0,1.0,0.9582762913816123
320,5,7,580.4623995523791,1438.4258293468629,1014.6649565492168,0.41666666666666663,0.5833333333333334,0.19752798856065631,0.026172861687721476,7.2719995834360205,6.923298806577308,0.7142857142857142,1.4,0.7053995665594655
321,6,6,428.254957677808,574.329704328414,503.1907557396304,0.5,0.5,0.21835687935705797,0.011458459536325644,6.354943275299079,6.222954680074892,1.0,1.0,0.8761356968782085
322,7,5,319.44362766650545,758.4815185805811,552.2238674982166,0.5833333333333333,0.4166666666666667,0.1886402594826961,0.0447386719646416,6.6326359880736385,6.315762743289079,1.4,0.7142857142857143,0.7280650272555695
323,6,4,350.0230169332892,797.9148474953747,532.6288848717099,0.6000000000000001,0.4,0.22542413119980992,0.01319879766323403,6.683254366238787,6.2797006252047485,1.5,0.6666666666666666,0.6675259729075256
324,5,8,85.04158739424574,130.25540801159474,102.26000681725488,0.38461538461538464,0.6153846153846153,0.16575599331815666,0.02562240347909839,4.87714510452074,4.637250145471788,0.6250000000000001,1.6,0.7850730221362645
325,5,5,89.93779874264422,186.42692510331744,148.2717476372475,0.5,0.5,0.21662524165684893,0.03556102194192255,5.2333890366626,5.005768454470009,1.0,1.0,0.7953344054517639
326,6,6,225.15093603490408,441.4511085124975,363.6943979549206,0.49999999999999994,0.49999999999999994,0.1600457869279408,0.012753937364201717,6.092329969106305,5.89905973700272,1.0,1.0,0.8238611047561213
327,4,5,529.489248862177,917.7556010863846,583.0281141753275,0.44444444444444436,0.5555555555555556,0.29274646837669366,0.024315756297666687,6.823020146929018,6.369949122380677,0.7999999999999998,1.25,0.6352760075614613
328,7,5,400.8793148198296,577.1345287302898,527.0590765687772,0.5833333333333336,0.41666666666666674,0.20803190083018835,0.0480250065697228,6.35980659025893,6.2692081648881945,1.4000000000000004,0.7142857142857143,0.913234350625876
329,4,7,91.80853144428846,304.3404287954544,257.58019366573086,0.3636363636363636,0.6363636363636364,0.2394569935192455,0.02663122395851659,5.721427314149073,5.555205872784789,0.5714285714285714,1.75,0.846355493041804
330,4,5,365.71201495610256,1290.9990726711796,912.0984581893993,0.4444444444444444,0.5555555555555556,0.27404691182699087,0.042951183972833006,7.1639459665955245,6.816843715075692,0.7999999999999999,1.25,0.7065058972522692
331,7,6,382.1654263734603,456.5246758378949,413.85346144432566,0.5384615384615384,0.46153846153846156,0.18383441137137074,0.04944476204744654,6.125830819518762,6.027925352921033,1.1666666666666667,0.8571428571428571,0.9065303221227824
332,5,5,234.4438418212512,490.5911934282408,434.3421833034589,0.49999999999999994,0.49999999999999994,0.18631832218319833,0.009109320705026869,6.197647463431015,6.0761323501426245,1.0,1.0,0.8853444356966235
333,5,6,384.6571652526994,764.358972012019,685.5232148984094,0.45454545454545464,0.5454545454545455,0.20823721769879217,0.03917780977815274,6.640344968225938,6.53164004094859,0.8333333333333334,1.2,0.8968602973206548
334,5,6,569.1925464994188,971.291419686292,731.3621203918678,0.45454545454545453,0.5454545454545455,0.20536636696195568,0.012316620400365585,6.879655574017126,6.596275091626503,0.8333333333333333,1.2,0.7529790808077801
335,4,5,368.19111833119865,401.3008829233122,389.3892222120694,0.4444444444444444,0.5555555555555555,0.2404697781594843,0.012001974067298643,5.997200273642154,5.9671442471191,0.8,1.25,0.970317382248274
336,7,4,374.3993714414432,319.6879281811895,214.0724338512146,0.6363636363636364,0.36363636363636365,0.1966102033515801,0.02095614914033477,5.77046846389892,5.370974873022607,1.75,0.5714285714285714,0.6696293947323679
337,6,4,114.5415920323041,112.50879357333724,87.75497290753682,0.6,0.39999999999999997,0.22570598291735836,0.04101678192317867,4.731880310337383,4.485879459546727,1.5,0.6666666666666666,0.7799832361577587
338,7,7,405.25703634851527,841.5143100053176,703.6437804244249,0.5,0.5,0.1719866653778361,0.03575097348061836,6.7363906472517865,6.5576923991236145,1.0,1.0,0.8361637729250005
339,5,7,276.8996011233172,846.4555319265519,591.6129589386219,0.41666666666666663,0.5833333333333334,0.15559024223060258,0.03368111996648512,6.742238368174839,6.3845415028359405,0.7142857142857142,1.4,0.6989297566430897
340,8,4,473.7424666634837,828.2087949582813,634.7108200025656,0.6666666666666666,0.3333333333333333,0.201700826458283,0.03230608755431012,6.720471987063843,6.454743774408755,2.0,0.5,0.7663657085826254
341,5,6,323.0656469540027,549.5172253674964,443.9678735535816,0.4545454545454546,0.5454545454545455,0.19204447079079215,0.029421687567963012,6.3108582460773714,6.098002085298495,0.8333333333333333,1.2,0.807923488215811
342,4,5,510.2073083267463,1306.315700318832,1101.3021410651447,0.4444444444444445,0.5555555555555556,0.24953284933571612,0.0193206518060838,7.175731230224782,7.005156127328941,0.8,1.25,0.8430597142760746
343,4,7,389.4148254388611,1481.671065015024,941.3510094518548,0.36363636363636365,0.6363636363636365,0.22229814682806093,0.03166386476530395,7.3016005137698405,6.848377826668997,0.5714285714285714,1.75,0.6353306288277348
344,6,6,569.7399660639951,1089.14535842606,907.1111930621356,0.5,0.5,0.17355114623592605,0.022515483666704594,6.994066322686205,6.811366830423296,1.0,1.0,0.8328651323208275
345,7,5,446.9934693166296,535.3752011478841,361.25412024936736,0.5833333333333333,0.41666666666666663,0.2026814382868448,0.04814170983591604,6.284833918325152,5.892345955185431,1.4,0.7142857142857143,0.6747681242515748
346,4,5,292.14197988268234,952.6594571815556,698.6329999468342,0.4444444444444444,0.5555555555555556,0.2743079336997223,0.00485312475458326,6.860306644599726,6.550555911767316,0.7999999999999999,1.25,0.7333501963164686
347,7,6,278.6489401765947,313.267412609636,203.3044050117392,0.5384615384615384,0.46153846153846156,0.16589966114674504,0.041573852335566853,5.750244255989807,5.319611063077862,1.1666666666666667,0.8571428571428571,0.648980381706915
348,5,6,190.29812352365644,507.7840325056994,338.7485472497038,0.4545454545454545,0.5454545454545455,0.19233635681871614,0.028836952028057018,6.232023628879574,5.82820577708305,0.8333333333333331,1.2,0.6671114599215006
349,4,7,363.0503916493925,770.0646872161924,650.7773562429795,0.3636363636363636,0.6363636363636364,0.19669128594665233,0.024114272432085995,6.647772270453994,6.479703025454772,0.5714285714285714,1.75,0.8450944018684453
350,4,8,156.4888387394295,626.7722514509499,443.6066680783106,0.33333333333333337,0.6666666666666667,0.12334719047189514,0.029762163567129435,6.442177443767034,6.097189999344553,0.5,2.0,0.7077637324424955
351,5,4,525.9748292823433,1125.2187935559314,999.1811038668676,0.5555555555555556,0.4444444444444444,0.16915606180163362,0.00702835848957934,7.026621100264244,6.907936366451679,1.2500000000000002,0.8,0.887988282447045
352,5,5,375.2471654577903,487.90415896413424,312.99295875395046,0.5000000000000001,0.5000000000000001,0.24531530002880192,0.04546453379534916,6.192166476327174,5.749370561306348,1.0,1.0,0.6415050025776856
353,4,7,243.74494416748496,402.3319372176014,342.7696457461379,0.36363636363636365,0.6363636363636364,0.11281677687112242,0.029024824342863315,5.999759888472723,5.839971798609202,0.5714285714285714,1.75,0.8519573368115462
354,6,5,614.4419957219,407.4033299814613,352.588135901683,0.5454545454545455,0.45454545454545453,0.17863882810317458,0.014685737391713942,6.0122552399826885,5.868132777886352,1.2000000000000002,0.8333333333333334,0.8654522679471652
