,z1,z2,A,r1,r2,r,r0,h,L,efficiency,mass_flow
176,6,7,485.3906130399281,224.0264367876591,261.364176252269,100.7080023674901,9.124253969550177,1313.0255655297842,927.5381495251996,0.7532616745468371,10.388798297141662
177,5,7,555.0774634939455,231.2822764558106,323.7951870381349,97.3094668787028,12.91538066949451,1905.256468512143,1288.858067715228,0.7432165247742266,12.732581219184638
178,6,6,355.48588727709443,177.74294363854722,177.74294363854722,68.67654138090452,12.55171984448596,296.3612355565546,249.100553011574,0.5684620241061213,7.78756248958365
179,4,7,205.31350848741957,74.65945763178892,130.65405085563063,41.75024545087168,3.8149322656268367,346.82675490278154,220.3700420112167,0.5027452790500608,4.934493459970621
180,7,5,467.4567893482181,272.68312711979394,194.77366222842423,84.6936222469549,4.511012531505187,606.2951862266968,401.0102019347782,0.7012928601770209,10.386767613239876
181,7,4,219.2099358737593,139.49723191966498,79.71270395409428,49.52972625431961,10.428674313423056,525.2505162848574,360.2006688196409,0.6573910809592778,5.276089808638007
182,7,7,144.30243388970123,72.15121694485062,72.15121694485062,22.99447532694072,4.294494578658935,167.36858313353764,114.80040935942549,0.5522084504204321,2.8462379526036963
183,4,7,372.4361581001986,135.43133021825403,237.00482788194455,75.8617224311095,13.04193930187772,722.3178391124604,615.6634360681257,0.6266565833044969,8.905584191889092
184,4,4,392.1809841438357,196.09049207191785,196.09049207191785,128.22112405800533,5.856260220368356,591.339838913816,538.203913780878,0.6019022195669763,11.976224028038613
185,5,4,510.50364231886937,283.6131346215941,226.89050769727527,119.05027080298682,23.848129046370342,814.0138276679751,767.8604558327312,0.7315175779732673,14.232002535081081
186,5,8,490.8705876228099,188.7963798549269,302.074207767883,101.32174431712764,14.996542862220522,1314.320496983591,931.3684544852568,0.708910269514549,10.487622365461068
187,4,4,629.0273995461562,314.5136997730781,314.5136997730781,172.11160672350658,9.375978463209314,974.2570833611518,967.122740629681,0.7298457096023923,19.268364403450285
188,4,4,290.0603674385192,145.03018371925958,145.03018371925958,56.57904181473942,10.930111359256328,340.4622742335881,305.85796714438595,0.5560086562974881,8.816012448554945
189,4,7,577.7892852286402,210.10519462859645,367.68409060004376,87.18287081828107,13.451763454994884,1475.4786593634858,1107.180673566499,0.6958332961437944,13.93852405172368
190,5,8,81.95411049055178,31.520811727135303,50.43329876341648,13.58080877629826,1.7360767665625658,226.0206637588848,200.0954197883202,0.562763601358104,1.7440422899744714
191,6,6,257.83744382091743,128.91872191045871,128.91872191045871,61.12598987015552,2.2430400060268343,568.3236156373305,393.5501671658436,0.6068779960516326,5.7726600780343755
192,4,7,100.57780899868246,36.57374872679362,64.00406027188883,18.019303369461543,0.416058538977275,423.58702785109824,270.84936771786465,0.5545042496622221,2.4929290387545318
193,5,5,419.24474446880816,209.62237223440405,209.62237223440405,94.15885445525431,8.880155328956167,603.9503606885302,425.740115544757,0.6025747498733744,10.694561960972093
194,5,5,256.4306134234613,128.21530671173065,128.21530671173065,52.66098855503404,10.444179705002776,593.6271026048872,401.5137350728484,0.5860297487671139,6.67821013896735
195,7,5,362.6368210887535,211.5381456351062,151.0986754536473,86.20458612433768,2.6810570878640827,1040.4546397379188,673.4940181404892,0.710149339244148,8.244048856069508
196,5,4,214.9088673435901,119.3938151908834,95.5150521527067,55.53776084328544,7.700420477207823,349.16975563098254,236.41542035728648,0.5655053617029112,5.958919798778589
197,5,5,99.81914324198272,49.909571620991365,49.909571620991365,20.86895136226673,2.931312417546508,282.3223150611021,193.2826547316126,0.5586568864046864,2.6094487877120858
198,5,7,109.27334388971052,45.53055995404605,63.74278393566447,15.949748670671624,0.6809837323597463,303.0353937915644,198.04181719840287,0.6045757566990475,2.4426197821196114
199,7,7,434.41625081860576,217.20812540930288,217.20812540930288,78.08578015529777,17.432052714699314,729.7466366728169,495.60340217756766,0.6839125115975974,8.642397115635509
200,4,7,206.3642607252158,75.04154935462392,131.32271137059186,51.77154938774363,6.789934408164765,805.4825865758996,719.8745291282937,0.6477937407748967,5.1083535048297435
201,6,6,260.68244813806496,130.34122406903248,130.34122406903248,52.52438780801319,12.843673650094328,441.2126012499169,407.3253947393772,0.6132171037592474,5.827416501268204
202,7,7,458.1642297348115,229.08211486740572,229.08211486740572,79.96250845278134,16.41486115903784,461.3819193664415,323.0268471277486,0.6561744756172228,8.981370655156727
203,5,6,424.0317188485536,192.74169038570616,231.2900284628474,69.79731067214588,14.41852245166081,663.4048333349033,640.5594332280482,0.6432144856921848,10.136547603324857
204,8,4,145.74922259680386,97.16614839786924,48.58307419893462,29.30390076870168,2.940999267016102,133.54679044168694,125.72238200579272,0.5877176884136286,3.214385141452287
205,4,8,446.5741570641135,148.85805235470448,297.71610470940897,101.2212758597824,4.53790141688032,717.5573427370291,699.5352225041631,0.6149325855299524,9.95124535205628
206,6,6,264.2917991034439,132.14589955172195,132.14589955172195,61.22896157423446,3.78664984965892,572.4833029530093,366.884161125818,0.6430306529154138,5.9467845692462
207,5,6,195.17781028690632,88.71718649404833,106.460623792858,34.91522747672828,3.982435197080096,476.8737308451628,448.01771432341,0.589801752345328,4.723141172740215
208,4,7,106.55888349517546,38.74868490733653,67.81019858783894,21.54645509126961,2.105147189411979,236.99283175133704,167.01402386888952,0.5043919382624469,2.560172187788531
209,6,5,152.99435826802124,83.4514681461934,69.54289012182784,25.6201582975536,4.084900634002083,351.9114237666188,267.05067658026087,0.6056897566124669,3.67226382288117
210,5,6,183.06275907767704,83.21034503530774,99.8524140423693,34.38845288788781,3.439183406713696,313.47759741388467,255.58882769166155,0.5198086450386394,4.341153256090014
211,6,7,145.3214475900981,67.07143734927605,78.25001024082205,30.584383267866123,4.226122949822018,176.404701406784,130.62048247696467,0.5443834757918291,3.0312796611986146
212,5,6,432.2365138544544,196.47114266111564,235.76537119333872,98.13611592126114,3.891593773717069,1328.6055418034869,906.3416703960112,0.6848618731865991,10.518551679134806
213,5,6,134.7161272286093,61.23460328573151,73.4815239428778,27.6869608080922,1.269353985303889,263.46360363575286,226.47770111945,0.5434960468236736,3.2201509019299475
214,4,6,132.2420746192704,52.89682984770816,79.34524477156224,27.32743968692412,1.1128280439569074,355.2610211278258,328.15878266765435,0.5303801714732451,3.4111772935113205
215,5,6,150.3284818657009,68.33112812077314,81.99735374492776,40.30238056530148,1.908462934237297,187.41362040891855,117.33572386927553,0.5104664064681929,3.5487846237223684
216,6,8,242.4097259680968,103.88988255775575,138.51984341034102,50.853397741095634,2.915955941046,831.2101242561124,615.3612693225278,0.7014380434195716,5.011908741266524
217,6,4,256.8960226463913,154.13761358783478,102.75840905855652,63.893622648399656,3.054795202527871,591.2664714428939,396.3512367495411,0.6610466847486118,6.662790702496374
218,5,8,407.0413784955008,156.5543763444234,250.4870021510774,74.76206289545875,13.689763538648496,1292.3787155133211,1229.9623790553107,0.72905713675392,8.79910447955654
219,5,6,385.3289647392659,175.14952942693907,210.1794353123269,87.92722975921089,7.312886477124194,1313.0741943489456,879.8310712795244,0.7063567588563832,9.441750023158724
220,7,7,416.2642783230226,208.1321391615113,208.1321391615113,76.38900440915864,14.124061425719209,289.15466111082594,260.2250811784295,0.6582406375324824,8.140509598758499
221,6,5,169.58596068725905,92.50143310214128,77.08452758511775,33.4105433280189,5.540916092834096,302.8808433410273,281.38359071547376,0.5911376043446106,4.057635344382771
222,6,6,189.7251965710327,94.86259828551636,94.86259828551636,38.278939938087895,8.326866998343695,283.6639932974029,223.7575509933267,0.5874071072342004,4.207133174434637
223,7,6,355.63580439259414,191.496202365243,164.13960202735117,69.58516339801882,12.414309635627244,483.0885671218277,304.8022190683407,0.6244381905079852,7.359568163693815
224,4,7,591.3295700400984,215.02893456003576,376.30063548006257,74.4544090644898,8.460357117619896,1260.1210962069438,1017.07204971283,0.668511673887125,14.164695633240578
225,6,4,195.46839814329536,117.2810388859772,78.18735925731815,39.93315824023365,7.019530890120072,339.5512041715561,243.21732264550104,0.6000839309589009,5.0311190229191824
226,5,4,403.0122456733586,223.8956920407548,179.11655363260385,115.10253888911484,18.138089093396644,945.4634226319076,756.1315379057814,0.677426796030233,11.311434328036487
227,4,8,111.83979540922242,37.27993180307414,74.55986360614828,18.967079936967625,3.087205726120819,353.4831313981352,307.17208776064234,0.5668970932884954,2.5550419892019063
228,7,7,287.48389681865604,143.74194840932802,143.74194840932802,45.39921769308013,2.475057977782644,166.83304246895716,161.06531697896807,0.5964439829630045,5.631573423492833
229,6,8,409.5049147883211,175.50210633785193,234.0028084504692,64.27377370204451,17.277303426305114,1149.8093158221443,778.3511072163467,0.6859322475191942,8.358159085307411
230,4,6,118.5764826058412,47.43059304233648,71.14588956350472,30.824771005718592,3.489804221743346,418.552655744125,304.26618486824754,0.5425145303684586,3.114366243238685
231,7,4,169.43148101272976,107.82003337173713,61.61144764099264,36.96740390775715,5.9345790908721066,238.5042716592438,174.6080212179029,0.6297162117505071,4.059660356154798
232,8,5,517.3606735225469,318.37579909079807,198.9848744317488,96.79495323604914,7.109697061588038,674.4431852796215,562.6455665635901,0.7640707125786127,10.791537004066177
233,5,6,225.99528100051324,102.72512772750602,123.27015327300722,36.38080763263036,8.526536879051266,193.93709425935293,156.25321571068483,0.49237810284874733,5.319912069756557
234,6,5,390.80497752393546,213.1663513766921,177.6386261472434,84.01350170246886,15.96758670630562,612.652789113299,577.7173541845013,0.6675550439181183,9.29764063644463
235,4,7,264.8191064320061,96.29785688436586,168.52124954764025,46.01369867582515,8.202302447017745,1023.9888660632562,770.5271047311951,0.6694668686048016,6.546656030663911
236,5,6,512.766999696842,233.07590895311003,279.69109074373205,122.68070367435,2.642396616621333,724.450979688169,597.6546953503387,0.6807759017520001,12.1716408469674
237,5,7,166.8671167639298,69.52796531830408,97.33915144562572,26.003983844734844,0.975832814729557,327.48121068400144,218.6515239052232,0.5636263398079662,3.7565743834178393
238,6,5,617.6084574415693,336.87734042267414,280.7311170188951,145.23238229846078,15.743549961897154,865.0037342295989,845.5400656570669,0.7647152947133494,14.663539088773529
239,5,6,312.04405902872816,141.8382086494219,170.20585037930627,73.90979599993545,10.796189374782076,552.1233446383395,499.64344661893085,0.5732071862638235,7.430778229010997
240,6,6,85.80691209424042,42.90345604712021,42.90345604712021,18.858169633877157,0.6979215743037964,168.89890075954008,136.88965396230992,0.5264418859551538,1.8916006649117498
241,5,8,372.87603971248143,143.4138614278775,229.462178284604,47.33342917332651,10.652038035714286,1548.061313505932,989.899524439786,0.7284700036825814,8.172757491166081
242,4,6,257.7761774831989,103.11047099327956,154.66570648991936,51.17717779139192,3.245356663037205,415.29073357775394,392.05093576049535,0.5540383483429447,6.61880948582995
243,7,5,327.4682937676158,191.02317136444256,136.44512240317326,66.53014233063558,7.063791754140168,678.9658280603428,613.8496140451941,0.6814971388017967,7.358479860743225
244,5,7,180.60408322670696,75.25170134446124,105.35238188224572,42.19437091648761,0.923724171663934,455.0024200155603,438.4611445658704,0.5404748904164658,4.101407861288269
245,7,5,113.00093246935772,65.91721060712534,47.08372186223238,22.36577508531344,3.10491396493602,98.51615367044016,80.94930151319869,0.5319973658153836,2.4636154119935214
246,5,7,252.4701419304737,105.19589247103067,147.27424945944298,37.57436951772189,3.667600369060071,554.1381405598326,450.1279105924712,0.608367965349311,5.651984202424991
247,4,6,98.45556182282589,39.38222472913036,59.073337093695535,15.0534682630058,1.1025692490556844,183.28064096994592,118.32055423338694,0.4756287947353163,2.5309738829670634
248,5,8,257.2993432793337,98.9612858766668,158.3380574026669,44.193128922636895,7.62365661068939,565.8696657454126,395.3818307449304,0.5803102596799429,5.443101703603247
249,4,6,249.915163903442,99.96606556137678,149.94909834206518,34.11294253647275,3.662974549821096,633.6920131503917,613.6945745690083,0.5799219239786444,6.5152344971478175
250,4,4,167.43815691943863,83.71907845971931,83.71907845971931,26.39065561353592,1.1632571150578948,299.9210506624253,294.9536217174531,0.5187519620518882,5.125377195650114
251,5,8,268.5465444618148,103.28713248531338,165.2594119765014,47.95084856619885,3.2463142868092905,547.1059491196492,348.83463802995414,0.6159146370708463,5.709239985066
252,5,5,574.5227917110493,287.26139585552465,287.26139585552465,105.06021593559464,5.356352592242574,430.85574857380345,307.3711141758816,0.6655627742259771,14.49929904793322
253,5,5,119.3584061904913,59.67920309524565,59.67920309524565,21.426218334551844,2.77333711362673,242.36525696135817,197.45980354988487,0.5218185056267276,3.0510712384412297
254,4,6,513.0690741417202,205.22762965668807,307.8414444850321,116.13675039940772,5.285572472731112,466.6525595472655,443.03443568192654,0.6199419648968446,13.02728386197448
255,5,7,490.1614210803859,204.2339254501608,285.9274956302251,98.75014848191418,17.7185223442167,1476.7495136244052,938.1695709284434,0.6935821801647911,11.129970003228943
256,4,5,433.5308409348785,192.68037374883488,240.8504671860436,103.467700714147,16.074909655631036,1538.7443148677728,993.5099989671256,0.7073461912036731,12.383855799152675
257,4,5,395.9986353390241,175.9993934840107,219.99924185501337,114.03579698530189,5.079314928245838,962.5123601677552,668.6405381996619,0.636471396655708,11.121333412768083
258,6,8,106.095405064116,45.469459313192566,60.62594575092343,16.089642677031964,1.2084572409667909,162.20563452952868,115.11592330129147,0.5219625172012842,2.0792851806859836
259,6,7,280.7719279433312,129.58704366615285,151.18488427717833,39.94273499090842,6.089577645225525,843.8270145884849,626.1560632619821,0.6605472253556579,6.03693692902463
260,7,6,282.41746659605207,152.07094355172035,130.34652304433172,48.94059394345073,5.412258254461714,463.0226424664811,296.76944552773614,0.6252442320202086,5.905669181972318
261,4,7,379.9822226136193,138.17535367767974,241.80686893593955,72.7523602443614,4.355614307808349,1503.99169174296,1064.2890096701306,0.6935248779720836,9.378426181510028
262,7,6,626.8679449439317,337.5442780467325,289.32366689719925,122.77471838529264,23.202358425153932,1361.612400652863,1178.8934563528696,0.7712756356963817,13.292758859740452
263,7,7,106.03293767960788,53.01646883980394,53.01646883980394,16.36565446129109,1.5231199876614077,117.25161357422894,76.30029449118464,0.5638843016244991,2.0945068850173705
264,5,7,408.0378336552538,170.0157640230224,238.02206963223136,88.73122313787353,3.910964764308285,656.9618715655804,459.4127518919753,0.5919098385759575,9.109505953107291
265,4,6,399.4075803005975,159.763032120239,239.64454818035847,96.89672538628804,6.410968753292138,917.8135145810083,765.3799469495791,0.6472959155035058,10.335752273057349
266,5,7,475.1700270207486,197.98751125864524,277.1825157621034,59.48920951013079,8.24651699605586,891.3327465675507,739.090083141694,0.6901031981055014,10.649553292323578
267,6,4,404.96382179619854,242.97829307771912,161.98552871847943,79.96286609653883,19.555834676366025,730.3218559719279,678.0466928428018,0.6950643593191842,10.398536638633376
268,4,8,463.54565133457766,154.51521711152589,309.03043422305177,63.36239297583624,2.3450092251023937,1587.580502460979,1038.046663042736,0.7251933509174251,10.58287994070938
269,6,8,551.5781766647772,236.39064714204736,315.1875295227298,84.33152688960514,18.5851082851418,1566.7924819695968,1023.8265104390762,0.7318562850230715,11.222549666069776
270,8,5,397.9311495412954,244.88070741002792,153.05044213126746,78.62520600472571,15.132731478029664,575.0747697922245,400.4274790842418,0.7377982252055681,8.335978558168174
271,5,4,423.06708836280666,235.0372713126704,188.0298170501363,74.37817476848977,8.49183142832673,481.6812279939486,359.91417293297866,0.614942647393286,11.690289059571185
272,7,5,548.6173954712249,320.0268140248812,228.5905814463437,123.96057513955247,7.558270462114913,340.0352609646055,332.5987613113508,0.7394227520109444,12.00659451390163
273,6,6,423.2939171524876,211.6469585762438,211.6469585762438,72.09340980433412,5.443437490147604,1007.5137582230636,818.4071475486479,0.6867008987736319,9.561409834286534
274,6,5,239.7679485405841,130.78251738577316,108.98543115481094,51.277432401974906,11.278336682229554,158.23504037852433,151.426093191743,0.5554924018454256,5.609954269983422
275,6,4,405.76496249164654,243.4589774949879,162.30598499665862,93.00978336761833,22.90318403953433,899.9767794675065,589.8175915766321,0.713239010665818,10.446423093228727
276,5,7,201.8162022304792,84.09008426269965,117.72611796777952,36.62774860493332,8.122709907688007,858.4688134608616,547.934576929403,0.6669586548270592,4.682011908036693
277,6,4,86.52739475811266,51.9164368548676,34.610957903245065,20.694476972190277,1.997553392910013,77.58099286439658,52.78998660047782,0.4870570310582147,2.188230233714982
278,5,7,399.73309669353125,166.55545695563802,233.1776397378932,100.67369612258726,2.857585764668789,1106.2904500798525,754.1540358500527,0.6994579850510915,9.068623488732033
279,7,6,294.80594746851943,158.74166402151045,136.06428344700896,58.50736880380328,2.573318837431048,507.2182240022049,463.388168360508,0.6554125359108907,6.222922743462651
280,5,8,332.15638797869354,127.75245691488212,204.4039310638114,51.0614314766958,2.0115114773328084,324.72543751601245,291.0316435530738,0.5933434181645609,6.878329740150619
281,5,5,144.53189251479435,72.26594625739718,72.26594625739718,38.45273769582603,3.481486028520924,148.9160495965792,95.82138057746916,0.470447212107907,3.6590290263671212
282,5,7,295.90212440312973,123.29255183463738,172.60957256849235,70.7146576646092,2.413872770601771,353.30308776441825,275.3209497490566,0.5569349309859412,6.567071018552939
283,5,8,626.5416147937734,240.97754415145133,385.5640706423221,79.74182875007482,23.40593380905908,980.1734008633548,948.4889433213792,0.7093178916972654,13.172218594644718
284,5,7,224.96577000939985,93.7357375039166,131.23003250548322,43.81477535778032,6.741634807414565,488.9394486411558,357.7074532720419,0.598518428552988,5.041412627749985
285,6,7,112.71472136901572,52.02217909339187,60.69254227562385,19.704035252824283,4.437927878520088,165.34108578893267,116.3828918017133,0.5376617767778021,2.3784859966457765
286,5,6,157.76997223455183,71.7136237429781,86.05634849157373,21.82587029874515,6.957711609201202,415.5062491975054,334.47030681090075,0.581366372740393,3.8001933952198987
287,4,7,505.0203284859247,183.6437558130635,321.3765726728612,107.0857295457322,12.146336513107526,2232.0442628485425,1424.2394285272069,0.8051403441961199,12.483894274222207
288,5,7,430.0319478010583,179.17997825044097,250.85196955061733,76.38340334088976,14.50437497102292,624.7199839405223,560.2405268272427,0.6424892462801961,9.56621669500872
289,4,5,299.0255622185857,132.900249874927,166.12531234365872,71.84941867986986,3.462120875724356,391.9752674019546,271.5517672099821,0.5507339738233137,8.292001910853303
290,6,5,527.6631578696224,287.81626792888494,239.84688994073747,128.7099189740859,19.64081364682644,695.291205667271,536.9767291690077,0.7006398290672944,12.490446417325842
291,5,7,422.99478860767385,176.24782858653077,246.74696002114308,65.38101277809406,13.269136336041914,418.0137557309546,410.7990768960065,0.6222692630385314,9.3487839296966
292,4,8,183.43804836516765,61.14601612172255,122.29203224344508,26.12387504764811,4.9660075576196245,640.4600643972535,560.6639164404287,0.6304520115099342,4.182011432328469
293,6,5,590.7504140893163,322.2274985941726,268.52291549514376,148.6397508061856,4.530483871221298,358.89452812353767,350.46423341116525,0.6526852143817077,13.80242177858731
294,6,6,327.7244666173815,163.86223330869075,163.86223330869075,57.04727279279968,14.815708912096358,581.0684060357082,413.1363448442676,0.6347163152640216,7.318319764169864
295,5,4,397.41741507268335,220.78745281815745,176.62996225452594,100.79647499848993,20.097567526736523,303.0146824668288,232.0913505979412,0.6037377338096567,10.910236675651976
296,5,7,222.21814851648045,92.59089521520018,129.62725330128026,44.12783601595208,4.323756089572779,202.12723983260685,171.34301727679787,0.5122974098861389,4.87632654091059
297,4,6,173.5815161471622,69.43260645886488,104.14890968829732,46.14813457959392,6.162154828732619,214.6284553738052,151.35735663714087,0.46317447205579015,4.450314955209761
298,7,5,176.86387750595003,103.17059521180418,73.69328229414585,37.61938165850674,3.810342166018633,162.9837790833634,107.05027454031574,0.5608910320091438,3.8827712003184898
299,4,5,265.8427641347858,118.15233961546036,147.69042451932543,53.2780512222778,6.157358490341391,436.4700807042566,325.5707556270075,0.5367655752331043,7.386853226959435
300,5,7,343.1500386801916,142.97918278341317,200.1708558967784,62.39309760147248,10.313285310878522,813.916785229457,614.2405296356847,0.6267723420325116,7.7417784870345505
301,6,6,472.6033368531158,236.30166842655797,236.30166842655797,78.8378183551842,20.939005646556325,900.7773326754784,864.8759767562428,0.6914459033212875,10.628733912864062
302,5,7,580.794719577932,241.99779982413835,338.7969197537937,105.24573239484316,18.260392651136936,1092.8590375312149,1073.544575939618,0.7268285261360539,13.039937040466114
303,5,6,465.9085263286721,211.77660287666916,254.13192345200295,72.5798577453082,12.860568731150211,665.7787550171349,570.5598376792254,0.6438544841362493,11.067754618648163
304,6,7,192.81828263480915,88.99305352375806,103.82522911105109,38.29636600154582,2.46894755212029,345.4825739442113,283.87051508453527,0.5754908418272144,4.065428205033901
305,5,6,568.898970660184,258.59044120917457,310.30852945100946,112.482393031615,13.663437931933975,1344.1627936153066,963.6828430767008,0.7040910327099315,13.665040063647444
306,5,5,562.9018557552199,281.45092787761,281.45092787761,108.00532178369316,12.125359359867884,886.3647255671789,706.4427543230388,0.6826903676370771,14.384498912398795
307,5,8,587.530244285423,225.97317087900885,361.5570734064141,82.07035780851457,13.0336833371628,1605.500759153752,1122.9846096270078,0.7442064437312575,12.592400340905863
308,7,7,618.2605596131447,309.13027980657233,309.13027980657233,100.63462465928446,5.781530031033119,842.247976770146,637.9127679087802,0.7121978752917815,12.194045411007393
309,7,4,143.56444434609628,91.35919185660671,52.20525248948956,34.5878627668753,5.434585721470021,165.85011318156467,115.04398952980594,0.5955160625329005,3.400459411435879
310,6,7,408.3309481906402,188.46043762644933,219.87051056419085,66.87131979408511,7.627239679732934,362.8069738446417,248.47722774388984,0.6210294211899873,8.459874538292373
311,5,7,399.7582036762147,166.5659181984228,233.1922854777919,57.30500561261694,8.659872608709827,916.6732544159244,723.0156833465578,0.6627785025050743,9.015219353207943
312,6,4,420.8029647225139,252.48177883350832,168.32118588900556,109.2413245956091,17.03724879048923,316.6218826348834,244.88524396038216,0.6465061317267952,10.622027159199297
313,5,5,578.7558437731898,289.3779218865949,289.3779218865949,109.83965847053584,27.545197581991903,618.3952561502448,412.8749745579433,0.6828517197012128,14.710892603786732
314,6,7,616.7489880435392,284.65337909701805,332.0956089465211,125.46285204444024,16.65919037895927,1431.7698340846596,1027.712403935247,0.768543895192283,13.146207646571767
315,4,6,240.7774472970989,96.31097891883954,144.46646837825932,59.4068686371012,4.306288427188787,846.8660482492137,577.0913586399928,0.6037080674622178,6.347924535895499
316,6,5,541.9578795751615,295.613388859179,246.3444907159825,121.27705328973668,7.418885294668123,417.7680911176512,304.87038301446546,0.7016813285613918,12.70055400058073
317,5,7,597.4015480407152,248.9173116836313,348.48423635708383,78.68182153491092,8.919257572700275,1650.722907738162,1330.841770502912,0.7447491868739544,13.631357364287537
318,7,7,98.89139552719632,49.44569776359816,49.44569776359816,16.886120090862466,1.0320897783683256,225.24189017778968,164.4563821549361,0.5983933095820275,2.03750834007673
319,6,6,234.1890107251852,117.0945053625926,117.0945053625926,37.25267431076779,1.9059018117947013,459.0627769805075,439.9089754362249,0.6098792258990854,5.290223033510686
320,5,7,580.4623995523791,241.8593331468246,338.6030664055545,114.65757021867346,15.192362098407338,1438.4258293468629,1014.6649565492168,0.7154537836551859,13.11080197624487
321,6,6,428.254957677808,214.127478838904,214.127478838904,93.5124161277151,4.907142103782014,574.329704328414,503.1907557396304,0.6886809794919764,9.499763506396906
322,7,5,319.44362766650545,186.34211613879484,133.1015115277106,60.25992881310335,14.2914836693669,758.4815185805811,552.2238674982166,0.6917730138768013,7.205359243095424
323,6,4,350.0230169332892,210.01381015997356,140.0092067733157,78.90363449212308,4.619882977977223,797.9148474953747,532.6288848717099,0.6988367605942392,9.064649104667742
324,5,8,85.04158739424574,32.70830284394067,52.333284550305066,14.096152791886032,2.178969864718372,130.25540801159474,102.26000681725488,0.49804396325438993,1.7520767231456669
325,5,5,89.93779874264422,44.96889937132211,44.96889937132211,19.48279738671035,3.1982800344953857,186.42692510331744,148.2717476372475,0.49679880374774027,2.3296948324303717
326,6,6,225.15093603490408,112.57546801745202,112.57546801745202,36.034458735268686,2.871560935680554,441.4511085124975,363.6943979549206,0.590386134994212,5.0744411307177195
327,4,5,529.489248862177,235.3285550498564,294.1606938123206,155.00610764783056,12.874931537567283,917.7556010863846,583.0281141753275,0.6727199828447917,14.76618523463063
328,7,5,400.8793148198296,233.846266978234,167.03304784159567,83.39568586547264,19.25223172788829,577.1345287302898,527.0590765687772,0.6853937066167471,8.905499277774416
329,4,7,91.80853144428846,33.3849205251958,58.42361091909265,21.98419491906643,2.4449735621953588,304.3404287954544,257.58019366573086,0.5183567631777141,2.244230901059412
330,4,5,365.71201495610256,162.53867331382335,203.1733416422792,100.2222483167462,15.707764035455016,1290.9990726711796,912.0984581893993,0.7108594151178731,10.429252760067458
331,7,6,382.1654263734603,205.78138343186325,176.38404294159707,70.255156203854,18.896078569796696,456.5246758378949,413.85346144432566,0.6535452126423209,7.941838392305934
332,5,5,234.4438418212512,117.22192091062558,117.22192091062558,43.68118325431867,2.1356241424683677,490.5911934282408,434.3421833034589,0.5708938945260458,6.065673725348741
333,5,6,384.6571652526994,174.8441660239543,209.81299922874516,80.09993786012663,15.07002525007372,764.358972012019,685.5232148984094,0.6025826811031436,9.203257858865285
334,5,6,569.1925464994188,258.72388477246307,310.4686617269557,116.89300537640965,7.010528529950778,971.291419686292,731.3621203918678,0.7293317437235181,13.558747471762521
335,4,5,368.19111833119865,163.64049703608828,204.55062129511035,88.53883654539578,4.419020254020732,401.3008829233122,389.3892222120694,0.5522566237170008,10.163790113407046
336,7,4,374.3993714414432,238.25414546273657,136.1452259787066,73.61073655380592,7.845969065974478,319.6879281811895,214.0724338512146,0.6670997988205825,8.783310421031747
337,6,4,114.5415920323041,68.72495521938245,45.81663681292164,25.852722614570258,4.698127501522716,112.50879357333724,87.75497290753682,0.5229914753500238,2.909556638475725
338,7,7,405.25703634851527,202.62851817425764,202.62851817425764,69.69880630248566,14.488333559329762,841.5143100053176,703.6437804244249,0.6917353466853756,8.13814914102666
339,5,7,276.8996011233172,115.37483380138217,161.52476732193506,43.08287601233416,9.326288684106324,846.4555319265519,591.6129589386219,0.6521931767651384,6.293324996690561
340,8,4,473.7424666634837,315.8283111089891,157.91415555449456,95.55424705441024,15.304765606225349,828.2087949582813,634.7108200025656,0.7780559876501111,10.586350485198462
341,5,6,323.0656469540027,146.84802134272852,176.21762561127423,62.042971199966345,9.50513652862251,549.5172253674964,443.9678735535816,0.6053599647644896,7.69505391593915
342,4,5,510.2073083267463,226.75880370077613,283.44850462597014,127.31348339867924,9.857537753100305,1306.315700318832,1101.3021410651447,0.7000993997053725,14.384280047662845
343,4,7,389.4148254388611,141.60539106867677,247.80943437018436,86.56619404243166,12.330378370300544,1481.671065015024,941.3510094518548,0.687150109470996,9.551174988038614
344,6,6,569.7399660639951,284.86998303199755,284.86998303199755,98.87902416682395,12.827970900182711,1089.14535842606,907.1111930621356,0.6931963810980193,12.737969074162402
345,7,5,446.9934693166296,260.74619043470057,186.247278881929,90.59727926592112,21.519029898390624,535.3752011478841,361.25412024936736,0.6920406947144457,9.88586338224706
346,4,5,292.14197988268234,129.8408799478588,162.30109993482353,80.13686284856442,1.4178014744216103,952.6594571815556,698.6329999468342,0.5987869408433725,8.352749376192428
347,7,6,278.6489401765947,150.04173701816637,128.60720315842832,46.22776475419669,11.58450989236395,313.267412609636,203.3044050117392,0.6285609398054046,5.805272562988346
348,5,6,190.29812352365644,86.49914705620746,103.79897646744898,36.6012477879781,5.48761785908095,507.7840325056994,338.7485472497038,0.5561803473481877,4.567238819575079
349,4,7,363.0503916493925,132.01832423614272,231.03206741324976,71.40884839695478,8.754696050808969,770.0646872161924,650.7773562429795,0.6179019717622465,8.73801688306378
350,4,8,156.4888387394295,52.1629462464765,104.325892492953,19.302458598718093,4.657446414993042,626.7722514509499,443.6066680783106,0.6229741561827817,3.6027204133470696
351,5,4,525.9748292823433,292.20823849019075,233.76659079215256,88.97183072818775,3.6967396566916015,1125.2187935559314,999.1811038668676,0.7216476852280828,14.756391166084068
